37,0,0,10 -> {'female': {'female': 37}, 'male': {'female': 22}, 'other': {'female': 41}}
37,0,0,11 -> {'female': {'female': 37}, 'male': {'female': 22}, 'other': {'female': 41}}
37,0,0,12 -> {'female': {'female': 37}, 'male': {'female': 22}, 'other': {'female': 41}}
37,0,0,13 -> {'female': {'female': 37}, 'male': {'female': 22}, 'other': {'female': 41}}
34,2,2,14 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 20, 'male': 2}, 'other': {'female': 39, 'other': 2}}
34,0,2,15 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 39, 'other': 2}}
37,0,0,16 -> {'female': {'female': 37}, 'male': {'female': 22}, 'other': {'female': 41}}
35,0,1,17 -> {'female': {'female': 35, 'other': 2}, 'male': {'female': 22}, 'other': {'female': 40, 'other': 1}}
19,15,3,18 -> {'female': {'female': 19, 'male': 15, 'other': 3}, 'male': {'female': 7, 'male': 15}, 'other': {'female': 18, 'male': 20, 'other': 3}}
34,0,3,39 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 38, 'other': 3}}
34,0,3,40 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 38, 'other': 3}}
34,0,4,41 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 37, 'other': 4}}
34,4,5,42 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,4,5,43 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,4,5,44 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,4,4,45 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 36, 'male': 1, 'other': 4}}
33,7,5,46 -> {'female': {'female': 33, 'male': 1, 'other': 3}, 'male': {'female': 15, 'male': 7}, 'other': {'female': 22, 'male': 14, 'other': 5}}
34,4,5,47 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,0,5,48 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,4,5,49 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,4,5,50 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 34, 'male': 2, 'other': 5}}
33,7,5,51 -> {'female': {'female': 33, 'male': 1, 'other': 3}, 'male': {'female': 15, 'male': 7}, 'other': {'female': 21, 'male': 15, 'other': 5}}
29,10,5,52 -> {'female': {'female': 29, 'male': 5, 'other': 3}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 10, 'male': 26, 'other': 5}}
29,10,5,53 -> {'female': {'female': 29, 'male': 5, 'other': 3}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 10, 'male': 26, 'other': 5}}
33,7,5,54 -> {'female': {'female': 33, 'male': 1, 'other': 3}, 'male': {'female': 15, 'male': 7}, 'other': {'female': 21, 'male': 15, 'other': 5}}
34,4,5,55 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 32, 'male': 4, 'other': 5}}
34,4,5,56 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 32, 'male': 4, 'other': 5}}
33,9,5,57 -> {'female': {'female': 33, 'male': 1, 'other': 3}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 19, 'male': 17, 'other': 5}}
33,9,5,58 -> {'female': {'female': 33, 'male': 1, 'other': 3}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 19, 'male': 17, 'other': 5}}
33,9,5,59 -> {'female': {'female': 33, 'male': 1, 'other': 3}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 19, 'male': 17, 'other': 5}}
34,4,5,60 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,2,5,61 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 20, 'male': 2}, 'other': {'female': 36, 'other': 5}}
34,0,5,62 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,63 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,4,5,64 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,4,5,65 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 35, 'male': 1, 'other': 5}}
34,1,5,66 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 21, 'male': 1}, 'other': {'female': 36, 'other': 5}}
34,0,5,67 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,68 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,69 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,70 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,71 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,4,72 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 37, 'other': 4}}
34,0,4,73 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 37, 'other': 4}}
34,0,4,74 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 37, 'other': 4}}
34,0,4,75 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 37, 'other': 4}}
34,0,5,76 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,77 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,78 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,79 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,80 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,81 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,82 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,83 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,84 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,85 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,0,5,86 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 22}, 'other': {'female': 36, 'other': 5}}
34,3,6,87 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 19, 'male': 3}, 'other': {'female': 35, 'other': 6}}
34,2,6,88 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 20, 'male': 2}, 'other': {'female': 35, 'other': 6}}
34,4,6,89 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 34, 'male': 1, 'other': 6}}
34,4,8,90 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 32, 'male': 1, 'other': 8}}
34,4,6,91 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 32, 'male': 3, 'other': 6}}
34,4,7,92 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 30, 'male': 4, 'other': 7}}
34,5,8,93 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 17, 'male': 5}, 'other': {'female': 27, 'male': 6, 'other': 8}}
34,4,8,94 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 18, 'male': 4}, 'other': {'female': 29, 'male': 4, 'other': 8}}
34,5,11,95 -> {'female': {'female': 34, 'other': 3}, 'male': {'female': 17, 'male': 5}, 'other': {'female': 24, 'male': 6, 'other': 11}}
32,8,14,96 -> {'female': {'female': 32, 'male': 1, 'other': 4}, 'male': {'female': 14, 'male': 8}, 'other': {'female': 15, 'male': 12, 'other': 14}}
33,8,12,97 -> {'female': {'female': 33, 'male': 1, 'other': 3}, 'male': {'female': 14, 'male': 8}, 'other': {'female': 16, 'male': 13, 'other': 12}}
31,9,13,98 -> {'female': {'female': 31, 'male': 2, 'other': 4}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 9, 'male': 19, 'other': 13}}
28,11,12,99 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 21, 'other': 12}}
26,13,11,100 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 9, 'male': 13}, 'other': {'female': 7, 'male': 23, 'other': 11}}
23,18,10,101 -> {'female': {'female': 23, 'male': 10, 'other': 4}, 'male': {'female': 4, 'male': 18}, 'other': {'female': 7, 'male': 24, 'other': 10}}
25,17,13,102 -> {'female': {'female': 25, 'male': 8, 'other': 4}, 'male': {'female': 5, 'male': 17}, 'other': {'female': 7, 'male': 21, 'other': 13}}
22,18,13,103 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 4, 'male': 18}, 'other': {'female': 7, 'male': 21, 'other': 13}}
22,20,13,104 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 2, 'male': 20}, 'other': {'female': 7, 'male': 21, 'other': 13}}
22,20,10,105 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 2, 'male': 20}, 'other': {'female': 7, 'male': 24, 'other': 10}}
25,13,13,106 -> {'female': {'female': 25, 'male': 8, 'other': 4}, 'male': {'female': 9, 'male': 13}, 'other': {'female': 7, 'male': 21, 'other': 13}}
25,14,10,107 -> {'female': {'female': 25, 'male': 8, 'other': 4}, 'male': {'female': 8, 'male': 14}, 'other': {'female': 7, 'male': 24, 'other': 10}}
28,11,13,108 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 20, 'other': 13}}
26,11,13,109 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 21, 'other': 13}}
26,11,10,110 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 24, 'other': 10}}
26,11,9,111 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 25, 'other': 9}}
26,11,9,112 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 25, 'other': 9}}
27,11,9,113 -> {'female': {'female': 27, 'male': 6, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 25, 'other': 9}}
28,11,13,114 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 20, 'other': 13}}
27,11,11,115 -> {'female': {'female': 27, 'male': 6, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 23, 'other': 11}}
26,11,11,116 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 23, 'other': 11}}
27,11,13,117 -> {'female': {'female': 27, 'male': 6, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 21, 'other': 13}}
27,11,13,118 -> {'female': {'female': 27, 'male': 6, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 21, 'other': 13}}
28,11,14,119 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 19, 'other': 14}}
28,11,13,120 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 20, 'other': 13}}
28,11,11,121 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
29,10,14,122 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 8, 'male': 19, 'other': 14}}
29,10,14,123 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 18, 'other': 14}}
29,9,14,124 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 12, 'male': 15, 'other': 14}}
30,9,14,125 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 12, 'male': 15, 'other': 14}}
29,10,14,126 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 18, 'other': 14}}
30,10,14,127 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 18, 'other': 14}}
30,9,14,128 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 12, 'male': 15, 'other': 14}}
29,10,14,129 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 8, 'male': 19, 'other': 14}}
30,9,14,130 -> {'female': {'female': 30, 'male': 3, 'other': 4}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 13, 'male': 14, 'other': 14}}
32,9,14,131 -> {'female': {'female': 32, 'male': 2, 'other': 3}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 13, 'male': 14, 'other': 14}}
29,10,14,132 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 18, 'other': 14}}
30,10,14,133 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 18, 'other': 14}}
32,9,14,134 -> {'female': {'female': 32, 'male': 2, 'other': 3}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 15, 'male': 12, 'other': 14}}
29,10,14,135 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 18, 'other': 14}}
30,10,14,136 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 18, 'other': 14}}
28,11,14,137 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 19, 'other': 14}}
29,11,12,138 -> {'female': {'female': 29, 'male': 5, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 21, 'other': 12}}
24,17,11,139 -> {'female': {'female': 24, 'male': 9, 'other': 4}, 'male': {'female': 5, 'male': 17}, 'other': {'female': 7, 'male': 23, 'other': 11}}
25,16,14,140 -> {'female': {'female': 25, 'male': 8, 'other': 4}, 'male': {'female': 6, 'male': 16}, 'other': {'female': 7, 'male': 20, 'other': 14}}
29,11,14,141 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 19, 'other': 14}}
27,13,14,142 -> {'female': {'female': 27, 'male': 6, 'other': 4}, 'male': {'female': 9, 'male': 13}, 'other': {'female': 7, 'male': 20, 'other': 14}}
27,13,14,143 -> {'female': {'female': 27, 'male': 6, 'other': 4}, 'male': {'female': 9, 'male': 13}, 'other': {'female': 7, 'male': 20, 'other': 14}}
25,15,14,144 -> {'female': {'female': 25, 'male': 8, 'other': 4}, 'male': {'female': 7, 'male': 15}, 'other': {'female': 7, 'male': 20, 'other': 14}}
22,19,14,145 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 20, 'other': 14}}
22,19,13,146 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 21, 'other': 13}}
22,19,12,147 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 6, 'male': 23, 'other': 12}}
22,19,14,148 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 20, 'other': 14}}
22,19,15,149 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 19, 'other': 15}}
22,19,15,150 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 19, 'other': 15}}
22,19,14,151 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 20, 'other': 14}}
22,19,13,152 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 21, 'other': 13}}
22,19,12,153 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 22, 'other': 12}}
22,19,12,154 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 6, 'male': 23, 'other': 12}}
22,19,12,155 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 6, 'male': 23, 'other': 12}}
22,18,12,156 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 4, 'male': 18}, 'other': {'female': 7, 'male': 22, 'other': 12}}
22,19,12,157 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 22, 'other': 12}}
22,19,12,158 -> {'female': {'female': 22, 'male': 11, 'other': 4}, 'male': {'female': 3, 'male': 19}, 'other': {'female': 7, 'male': 22, 'other': 12}}
24,15,13,159 -> {'female': {'female': 24, 'male': 9, 'other': 4}, 'male': {'female': 7, 'male': 15}, 'other': {'female': 7, 'male': 21, 'other': 13}}
24,15,12,160 -> {'female': {'female': 24, 'male': 9, 'other': 4}, 'male': {'female': 7, 'male': 15}, 'other': {'female': 7, 'male': 22, 'other': 12}}
26,11,13,161 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 21, 'other': 13}}
26,11,12,162 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 22, 'other': 12}}
26,11,12,163 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 22, 'other': 12}}
29,11,12,164 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 21, 'other': 12}}
29,11,12,165 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 21, 'other': 12}}
30,11,11,166 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
30,11,11,167 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
30,11,10,168 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 23, 'other': 10}}
30,11,11,169 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
30,11,11,170 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
30,10,11,171 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 21, 'other': 11}}
30,11,11,172 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
29,11,11,173 -> {'female': {'female': 29, 'male': 5, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 23, 'other': 11}}
30,11,11,174 -> {'female': {'female': 30, 'male': 4, 'other': 3}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
29,11,11,175 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 22, 'other': 11}}
26,12,10,176 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 10, 'male': 12}, 'other': {'female': 8, 'male': 23, 'other': 10}}
26,12,9,177 -> {'female': {'female': 26, 'male': 7, 'other': 4}, 'male': {'female': 10, 'male': 12}, 'other': {'female': 8, 'male': 24, 'other': 9}}
29,11,10,178 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 9, 'male': 22, 'other': 10}}
28,11,10,179 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 23, 'other': 10}}
29,11,10,180 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 9, 'male': 22, 'other': 10}}
29,11,10,181 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 9, 'male': 22, 'other': 10}}
28,11,11,182 -> {'female': {'female': 28, 'male': 5, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 7, 'male': 23, 'other': 11}}
29,10,11,183 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 21, 'other': 11}}
29,11,12,184 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 8, 'male': 21, 'other': 12}}
29,11,10,185 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 11, 'male': 11}, 'other': {'female': 9, 'male': 22, 'other': 10}}
29,10,12,186 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 20, 'other': 12}}
29,9,13,187 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 13, 'male': 9}, 'other': {'female': 9, 'male': 19, 'other': 13}}
29,10,14,188 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 8, 'male': 19, 'other': 14}}
29,10,12,189 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 20, 'other': 12}}
29,10,11,190 -> {'female': {'female': 29, 'male': 4, 'other': 4}, 'male': {'female': 12, 'male': 10}, 'other': {'female': 9, 'male': 21, 'other': 11}}
